Gender,Gendet_text,Race,Race_text,Education,Reationshship Status,Relationship_text,Employment,Employment_text,Age,Religion,Household,Siblings,A1,E1,P1,N1,A2,H1,M1,R1,M2,E2,Lon,H2,P2,N2,A3,N3,E3,H3,R2,M3,R3,P3,hap,PANAS_1,PANAS_2,PANAS_3,PANAS_4,PANAS_5,PANAS_6,PANAS_7,PANAS_8,PANAS_9,PANAS_10,PANAS_11,PANAS_12,PANAS_13,SWL_1,SWL_2,SWL_3,SWL_4,SWL_5,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,big5_11,big5_12,big5_13,big5_14,big5_15,Q44
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Student,,20,Somewhat,2,1,8,7,9,1,10,9,10,6,10,9,2,8,9,0,10,2,6,10,8,9,8,8,9,4,1,5,1,4,4,1,4,2,1,4,1,5,6,6,6,6,5,1,4,1,1,3,5,1,1,2,1,5,4,5,5,5,n/a
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Selfemployed,,56,,1,3,6,10,7,6,9,7,7,6,8,7,0,3,6,8,10,7,10,7,7,6,6,6,7,3,3,3,3,3,2,2,3,3,1,2,4,3,5,5,5,5,5,4,5,5,5,4,1,1,1,3,4,1,5,5,2,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,48, Much,2,1,6,7,6,6,8,6,7,10,7,7,0,3,6,4,10,2,2,6,10,7,8,6,8,5,3,4,3,5,3,3,4,3,2,3,3,3,6,6,5,6,2,1,3,1,5,4,5,4,3,1,1,5,5,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,55,,1,3,3,7,4,9,5,3,4,2,6,9,6,1,4,1,9,6,4,3,8,3,5,2,4,3,3,2,3,2,3,3,2,4,3,2,2,2,3,3,2,5,1,5,5,4,4,5,1,2,3,3,1,3,2,5,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,48,,1,3,7,7,5,6,7,7,7,7,7,6,4,6,7,4,7,4,5,7,6,6,6,6,7,3,3,3,3,3,3,3,3,2,2,3,2,3,6,6,6,6,5,4,4,2,4,4,2,1,1,2,3,4,3,4,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Full time,,51,,1,8,8,7,6,3,8,8,9,9,9,8,2,8,8,2,9,1,7,8,9,9,9,8,8,4,2,4,2,4,4,1,4,2,1,3,2,4,6,5,6,6,2,4,4,1,2,5,4,4,1,1,1,4,4,5,5,5,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Retired,,56, Much,1,2,4,7,5,4,4,5,7,8,9,6,1,2,4,6,10,7,7,5,7,7,3,2,2,3,4,3,2,4,3,2,3,2,3,3,4,3,3,3,3,4,3,3,4,2,4,4,2,2,2,3,4,2,3,5,2,3,
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Unemployed,,23,,3,1,3,3,2,10,1,3,2,3,3,2,9,2,3,1,3,8,4,3,3,2,2,1,2,2,3,2,2,2,3,3,2,2,3,3,2,3,1,1,1,1,1,2,4,3,4,4,3,2,3,3,3,2,2,2,3,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,"Other, please specify",widowed,Selfemployed,,57,,1,1,10,10,0,7,10,4,10,5,10,10,0,2,10,1,10,5,9,10,9,10,10,9,6,5,1,3,1,2,3,2,2,3,1,1,2,4,7,7,7,7,7,5,1,1,1,1,5,3,2,1,1,1,3,5,5,5,"When you asked how many people live in your household BESIDES YOU, you did not list 0. I live alone."
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Selfemployed,,61,Somewhat,1,2,7,8,4,1,9,5,8,8,8,10,2,5,9,1,10,0,10,5,10,8,10,6,8,4,2,4,1,4,4,1,4,1,1,3,2,4,5,6,6,6,6,4,3,4,1,5,5,4,3,1,1,4,4,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,41,,2,1,7,7,2,5,4,5,5,8,4,7,0,2,4,8,9,8,7,4,7,8,6,6,6,2,4,2,3,2,2,4,2,4,1,2,4,2,3,3,3,5,5,5,2,1,4,4,1,2,4,5,2,2,2,4,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,65,Somewhat,3,4,10,8,10,0,9,10,10,10,10,10,0,10,10,0,10,0,8,10,10,10,9,10,10,5,1,5,1,5,5,1,5,1,1,5,1,5,7,7,7,7,6,4,5,1,1,4,4,1,1,1,1,4,5,5,5,4,none
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Master's degree,In a relationship,,Full time,,45, Much,3,7,5,3,2,3,7,8,5,0,5,3,0,8,3,9,6,7,2,7,2,5,0,3,4,3,4,3,3,4,2,4,2,4,1,2,5,2,5,3,5,6,3,2,2,3,4,3,5,5,1,4,3,1,1,5,1,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Retired,,60,Somewhat,2,3,6,10,9,1,7,8,9,9,8,9,0,7,9,1,10,2,10,9,8,9,7,8,9,5,2,5,1,5,4,2,5,1,1,4,1,4,5,5,5,5,1,1,1,2,1,5,1,3,4,2,2,1,4,5,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Retired,,68, Much,1,1,6,7,5,4,8,7,5,10,8,8,4,5,9,2,9,3,6,8,9,8,5,7,8,4,3,4,2,5,4,2,4,2,2,3,2,4,4,3,5,5,6,4,5,2,1,5,4,1,1,1,2,5,3,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,60,Somewhat,5,5,8,7,8,3,8,8,8,8,8,8,1,7,8,2,8,2,8,8,9,8,9,8,8,4,2,4,1,4,4,2,4,1,2,4,1,4,6,6,6,6,6,4,5,2,2,5,4,1,4,1,4,4,4,5,4,4,none; good questions
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Unemployed,,28,Somewhat,3,3,5,6,2,3,5,7,4,5,4,2,4,6,4,1,5,1,8,5,0,6,7,5,3,3,2,3,2,2,1,2,2,1,1,1,1,1,2,2,2,4,3,5,3,3,1,5,2,2,4,1,1,3,2,2,5,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Retired,,69,,1,5,0,3,5,4,5,4,3,8,3,5,9,1,6,1,8,7,5,3,5,7,2,4,4,3,3,3,2,2,4,2,3,4,2,3,1,3,2,2,2,2,1,4,5,1,3,3,3,1,4,3,2,1,4,5,4,4,
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Part time,,52,Somewhat,4,1,3,3,2,8,1,4,2,5,2,3,8,2,2,1,2,8,8,4,3,2,2,2,2,2,5,3,3,2,3,4,2,4,4,3,2,2,2,2,4,5,1,5,2,5,5,5,1,2,5,4,1,1,5,2,4,2,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,54, Much,2,1,10,9,8,1,9,5,9,10,10,6,0,5,9,1,9,1,6,5,10,10,10,10,10,4,1,4,1,4,4,1,4,1,1,3,1,4,7,7,7,7,6,1,5,1,1,4,5,1,1,1,2,5,4,5,5,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Other,"retired, but work seasonally",71,Somewhat,1,1,9,9,9,0,9,8,9,8,9,10,0,8,9,1,9,1,9,8,9,9,9,9,8,5,1,5,1,4,5,1,4,1,1,4,1,5,6,6,6,7,6,1,5,1,1,5,4,1,1,1,1,5,5,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Selfemployed,,52,Somewhat,1,2,7,7,1,3,6,6,3,0,4,4,2,6,6,1,5,5,7,6,1,3,3,5,4,3,3,3,2,3,4,2,3,3,1,2,1,3,3,3,3,3,1,4,4,1,3,2,2,2,3,4,3,2,1,4,3,4,"On one question, I believe you asked, ""besides you how many people live in your house?"", but 'zero' was not an option (fthose of us that live alone), so I chose 1 since it was the closest. "
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Selfemployed,,57,,1,1,5,7,3,7,7,4,6,7,7,8,1,4,7,1,7,2,8,5,7,5,7,6,7,4,2,4,1,3,4,1,3,2,1,2,2,3,2,3,6,5,6,1,4,4,2,3,2,4,4,2,1,2,4,4,4,4,2 questions did not provide sufficient answer options.  They were about siblings and how many family members live with me.  There was no zero option.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,50, Much,2,2,7,6,8,6,9,8,6,9,6,6,1,4,6,4,8,3,6,9,10,7,10,4,8,3,2,4,2,4,4,2,4,2,2,3,2,3,5,6,6,6,1,4,4,2,2,2,3,1,4,1,4,4,2,4,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French),Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Master's degree,In a relationship,,Part time,,40, Much,1,2,6,5,2,2,2,3,2,5,2,1,1,2,3,2,4,4,2,3,3,0,2,5,3,3,3,3,3,2,2,3,2,3,2,2,2,3,1,3,2,3,1,2,1,1,4,2,4,5,3,2,4,1,2,3,2,2,"I think you have a typo in the question about being gentle and having a ""soft hear."""
Female,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Bachelor's degree in college (4year),In a relationship,,Full time,,52,,1,2,9,9,9,7,9,10,9,9,8,9,1,8,8,2,9,2,9,10,9,7,9,9,8,4,2,4,2,4,4,2,4,3,3,4,3,4,6,6,6,6,6,4,5,1,4,5,4,1,1,1,1,5,3,5,4,5,
Female,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Bachelor's degree in college (4year),In a relationship,,Full time,,44, Much,3,2,6,7,7,5,7,6,8,7,7,7,5,6,6,3,9,4,6,6,7,7,7,8,7,3,3,4,3,3,4,3,3,3,3,4,3,4,6,6,6,6,5,4,4,1,3,4,2,1,2,3,2,2,2,5,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Selfemployed,,54,,5,4,3,4,5,6,6,3,7,7,5,4,0,1,5,6,10,4,4,2,8,4,5,5,5,3,4,3,3,3,3,3,3,3,2,3,4,3,4,4,4,5,1,5,3,3,2,1,4,4,3,4,4,1,1,4,5,5,
Male,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,High school graduate (high school diploma equivalent including GED),Single,,Unemployed,,28,,3,4,2,10,8,0,1,2,2,9,2,10,0,0,8,5,6,0,7,2,10,8,6,2,5,4,3,4,3,3,4,3,4,1,1,4,2,3,1,1,2,1,5,5,4,1,1,5,3,1,2,1,2,4,3,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Selfemployed,,60,Somewhat,2,1,7,7,8,1,8,9,8,8,8,8,1,8,8,1,9,1,4,9,8,8,8,8,8,4,2,3,2,4,4,2,4,2,1,4,2,3,2,3,2,4,3,1,4,1,1,5,5,1,1,1,1,5,5,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Full time,,61, Much,1,3,8,8,5,0,8,9,10,5,10,8,0,8,10,4,10,2,7,10,10,10,10,10,10,4,2,5,1,4,4,2,4,1,1,3,2,5,7,7,7,6,4,3,2,3,2,1,4,2,3,1,3,3,2,5,5,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Part time,,63,,1,3,8,9,1,7,5,6,4,2,2,2,10,4,2,4,9,8,2,6,2,5,1,2,2,2,4,2,4,3,2,4,2,4,4,1,3,2,1,2,2,2,1,2,5,2,5,5,1,1,2,4,1,2,3,4,2,5,"Maybe I misread, but on the first page there was a question about how many people besides you live with you. There was no zero option fthose of us who are alone. I hope I didn't overlook it, if I did sorry."
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,51,,3,1,6,3,3,1,6,7,4,9,4,5,3,6,6,2,9,1,7,5,9,4,7,7,7,3,3,3,2,3,4,2,4,1,2,2,2,4,6,7,5,6,7,5,3,3,1,5,1,2,4,1,1,2,2,5,4,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French),American Indian Alaska Native(e.g. Navajo Nation, Blackfeet Trive, Mayan, Aztec, Native Villave of Barrow Inupiat Traditional Government, Nome Eskimo Community)",,Bachelor's degree in college (4year),In a relationship,,Retired,,72, Much,1,1,9,8,9,1,9,10,9,10,10,9,0,9,9,2,10,1,7,10,10,10,9,9,9,5,1,4,1,5,5,1,5,2,1,5,2,4,6,6,6,7,7,2,5,2,1,5,5,3,2,1,1,5,5,5,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,63,,1,3,9,7,7,0,8,6,10,8,10,7,5,6,8,1,10,1,6,6,10,10,10,8,8,4,2,4,2,4,4,1,4,1,1,4,1,4,6,6,6,6,6,1,3,1,1,3,5,4,1,1,1,3,3,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Retired,,62,,1,2,4,8,0,6,7,4,8,2,9,6,6,4,3,2,6,3,5,5,5,8,4,5,5,3,4,3,3,2,4,3,3,2,2,1,2,3,2,2,4,3,2,5,5,4,2,5,2,1,1,4,1,2,4,5,4,4,"Thank you; this study was thoughtprovoking, and made me do some soul searching."
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Part time,,69,Somewhat,1,1,8,8,7,2,7,8,8,9,8,8,1,8,8,1,8,1,9,9,9,8,8,8,8,4,2,4,2,4,4,1,4,2,2,4,2,4,6,6,6,5,5,4,5,1,2,4,3,1,2,1,1,5,5,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,70,,2,1,6,8,5,7,5,3,5,2,5,7,1,3,6,5,9,4,8,4,10,6,9,6,7,3,3,4,2,4,3,2,3,2,3,3,3,2,5,5,6,6,1,5,1,2,3,5,1,4,4,3,2,1,1,4,4,4,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,In a relationship,,Full time,,68, Much,1,More than 10,9,10,10,0,9,9,10,9,10,10,1,9,9,0,10,1,8,9,10,10,10,10,10,4,2,5,1,5,5,1,5,1,1,5,1,5,6,6,6,6,7,4,1,1,1,5,3,3,1,1,1,4,5,5,5,5,Thanks
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Part time,,53,Somewhat,2,2,5,6,6,9,6,7,6,4,5,5,7,2,5,8,6,5,8,7,5,5,10,6,5,3,3,3,3,3,3,2,4,2,2,4,2,2,2,2,2,2,1,4,5,3,4,5,3,2,4,4,1,3,4,4,4,4,
Male,,"Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Associate degree in college (2year),Single,,Selfemployed,,41,Somewhat,1,1,5,7,7,0,4,8,4,6,3,1,0,6,9,1,10,1,6,10,7,4,5,7,7,4,2,5,2,5,4,1,4,2,1,4,1,4,3,7,3,3,2,4,4,4,1,1,4,4,4,1,3,3,3,4,5,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Other,Homemaker,67,Somewhat,1,7,7,8,7,1,6,8,8,9,8,9,0,8,8,1,10,1,8,8,9,9,9,9,8,4,2,4,2,4,4,1,4,1,1,3,1,4,5,5,5,5,3,3,5,1,1,3,1,1,1,1,3,3,4,5,4,4,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Full time,,46, Much,2,2,3,6,5,10,8,5,7,0,7,5,9,3,6,3,7,7,8,5,1,7,0,6,5,3,3,3,4,3,4,3,3,3,4,3,3,3,5,3,3,3,2,5,5,4,5,5,1,1,4,4,1,4,4,4,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Other,furloughed,60, Much,2,1,2,10,5,7,2,3,5,5,8,5,3,1,7,2,4,4,10,4,4,5,4,3,7,4,3,4,3,3,4,2,3,3,3,3,2,3,3,3,4,5,1,4,5,2,4,4,2,1,4,3,3,3,4,5,3,5,none
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,67,,1,1,9,9,9,0,8,9,9,7,9,9,7,9,9,0,10,0,9,9,9,9,9,9,8,5,1,5,1,5,5,1,5,1,1,4,1,4,5,6,6,6,4,4,5,1,1,5,3,4,1,1,1,4,5,5,5,5,none but thank you
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),"Other, please specify",widowed,Selfemployed,,62,,1,2,8,8,8,2,9,8,8,8,8,8,2,8,8,1,9,2,7,8,8,8,8,8,8,4,2,4,2,4,4,2,4,2,2,4,2,4,5,6,6,6,5,2,4,2,2,4,4,2,2,2,2,4,4,4,4,4,I live with 0 other human beings but that was not an option
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,60,,1,1,7,8,3,5,8,7,7,8,6,7,4,4,7,1,9,3,8,6,7,8,8,7,7,3,2,4,1,3,4,1,3,2,1,2,1,4,5,5,5,6,3,2,5,4,4,5,4,1,4,3,1,2,4,4,2,4,
Female,,"Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Bachelor's degree in college (4year),In a relationship,,Student,,50,Somewhat,2,1,7,7,5,7,5,6,6,6,3,4,5,5,4,9,6,9,8,6,8,5,7,4,5,3,4,4,4,3,3,4,3,4,3,3,4,3,2,2,2,2,1,1,5,1,5,5,4,4,2,5,3,3,3,5,3,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),Single,,Retired,,62, Much,1,1,7,7,6,8,5,4,5,5,5,5,6,0,6,5,8,7,10,4,7,4,0,5,7,3,3,3,3,2,3,3,3,3,3,2,3,3,5,2,4,7,7,4,4,5,5,5,2,4,5,5,2,1,2,4,1,4,
Female,,"Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Bachelor's degree in college (4year),In a relationship,,Full time,,34,,1,3,5,7,7,1,2,7,4,10,2,5,0,6,6,1,5,2,10,6,10,2,8,8,7,4,1,4,1,3,4,1,4,2,1,4,1,4,5,6,5,5,2,5,5,4,4,5,1,1,4,2,1,2,4,3,3,2,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,"Professional degree (JD, MD)",Single,,Full time,,54,,1,6,5,7,4,0,5,8,4,0,5,5,9,8,6,1,7,6,6,8,0,3,0,7,4,3,3,3,3,4,4,2,3,3,1,2,1,4,2,2,2,3,1,5,4,1,2,3,3,1,2,4,3,3,2,4,4,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Retired,,60,Somewhat,1,4,7,7,8,2,7,6,9,9,8,8,2,6,8,2,8,2,6,6,8,8,8,8,8,4,2,4,2,4,4,2,4,2,1,4,2,4,5,5,6,6,5,2,4,2,2,4,4,1,4,1,3,4,4,4,4,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Full time,,58,,1,1,8,8,9,1,7,6,8,7,9,8,3,5,9,1,9,1,7,7,7,8,8,9,8,4,1,5,1,4,5,1,5,1,1,5,1,5,5,5,6,5,3,2,5,1,1,4,4,2,2,1,2,4,4,5,5,4,Interesting survey
I prefer not to answer,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Doctoral degree,In a relationship,,Selfemployed,,45,,1,1,7,8,7,5,8,10,9,10,9,8,2,9,7,5,10,5,9,10,9,6,7,9,9,3,3,3,3,3,3,4,3,4,1,3,3,3,6,7,6,6,4,5,5,1,3,5,1,1,1,2,1,3,2,5,4,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,60,Somewhat,3,1,8,3,7,1,7,8,9,8,9,7,0,8,9,1,9,1,2,9,7,8,7,7,7,4,2,4,2,3,4,1,3,2,1,3,1,3,5,5,6,6,2,1,5,3,2,2,3,1,2,1,5,3,3,5,5,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Selfemployed,,71,,1,1,5,8,1,10,5,5,5,10,5,8,5,5,7,1,10,5,8,6,8,5,9,5,5,4,4,4,4,3,4,3,4,3,4,2,2,3,2,3,5,6,1,4,5,5,5,4,3,3,4,5,1,2,3,3,2,5,"One little thing ... fthe question ""how many siblings do you have,"" there was no ""none"" option ... my brother is deceased so I am not sure how to answer that question in the first place, but there are plenty of only children in this world. "
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Retired,,59,,1,2,7,5,6,2,7,4,7,3,7,6,3,3,7,2,9,2,6,6,3,7,5,7,7,4,2,4,2,4,4,2,4,2,1,3,2,4,5,4,5,5,4,3,3,4,2,3,3,4,3,3,2,3,2,3,3,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,"Professional degree (JD, MD)",Single,,Retired,,62,,1,1,6,7,5,1,6,9,7,10,7,6,3,9,8,1,7,1,6,9,10,7,8,7,8,4,1,4,1,4,4,1,3,1,1,2,1,4,2,4,6,5,2,1,5,3,1,4,2,1,4,1,3,2,3,4,4,4,none
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,6,Somewhat,1,1,5,3,5,0,6,10,3,8,4,4,3,8,8,1,9,3,5,10,9,3,8,8,8,4,2,4,2,3,4,2,4,2,2,4,1,4,5,5,5,6,3,4,4,1,1,2,1,2,4,1,2,4,4,4,5,2,"It surprises me that I’ve become more content and positive the older I am. My 26 and 31 year old step kids are struggling mentally and always depressed, and when I look back, I was sad and cried more in my 20s and 30s than I ever have after turning 50. With age comes acceptance, if you’re lucky, and I feel very lucky indeed."
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Retired,,64,,1,1,4,7,3,0,4,7,8,9,7,6,4,7,6,1,10,2,7,7,8,3,7,6,7,3,2,4,1,3,4,1,3,2,1,1,1,3,3,3,4,5,2,5,5,1,1,2,4,1,3,2,2,3,4,5,5,4,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Bachelor's degree in college (4year),In a relationship,,Full time,,55,,1,2,9,8,9,1,9,9,8,10,9,9,0,9,9,2,9,1,7,9,10,10,9,9,9,5,1,5,1,5,5,1,5,1,5,5,1,5,6,6,7,7,6,1,5,2,1,5,4,4,2,1,1,4,5,5,5,5,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Master's degree,In a relationship,,Full time,,44, Much,1,8,6,7,8,3,7,7,8,10,6,6,1,6,8,1,8,3,1,7,8,7,8,7,7,4,2,4,2,4,4,2,4,2,2,4,2,4,5,6,6,6,5,5,4,1,2,4,4,2,2,2,2,3,3,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Selfemployed,,73,,1,2,8,8,9,1,8,8,8,10,5,10,0,8,9,2,10,0,8,10,10,7,9,8,9,4,1,4,1,3,5,1,4,1,1,5,1,5,5,5,5,4,1,1,4,1,1,5,2,1,1,1,1,4,4,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,54,,3,1,8,7,6,6,8,8,8,6,8,7,5,7,7,1,10,3,3,7,5,9,6,8,7,4,2,4,2,3,4,2,4,2,1,3,1,4,5,7,5,7,3,2,3,2,4,5,4,1,1,2,2,3,4,5,4,4,"Thanks fthe opportunity to participate, good luck with your research and stay safe!"
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,67,Prefer not to answer,1,4,10,9,9,3,9,9,10,10,10,10,1,8,9,1,10,2,7,10,9,10,9,9,8,4,2,4,1,4,4,2,5,1,1,5,1,5,5,5,5,5,1,4,5,3,2,5,2,1,3,2,2,4,5,4,5,5,no
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Unemployed,,60,,1,8,7,8,6,2,5,0,9,9,10,9,3,0,8,1,7,2,8,2,8,6,8,8,8,4,3,4,2,3,4,2,4,2,1,4,3,4,1,1,1,5,1,1,5,2,1,5,4,2,1,1,1,3,4,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Full time,,50,Somewhat,1,2,6,8,9,2,6,5,9,6,8,9,4,3,9,3,9,3,10,4,8,8,5,9,8,4,2,5,2,3,4,1,4,1,2,4,3,4,6,6,6,7,6,4,5,4,2,5,4,2,1,2,2,4,5,5,4,4,
Female,,"American Indian Alaska Native(e.g. Navajo Nation, Blackfeet Trive, Mayan, Aztec, Native Villave of Barrow Inupiat Traditional Government, Nome Eskimo Community)",,Bachelor's degree in college (4year),Single,,Retired,,56,,1,1,9,10,4,1,9,10,10,0,10,8,0,10,10,2,10,1,0,10,9,10,10,9,9,5,2,5,1,5,5,1,4,2,2,3,2,5,6,5,7,6,4,5,2,1,5,4,3,1,1,1,1,5,2,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),Single,,Selfemployed,,73,,1,1,8,9,6,2,9,9,9,10,10,9,2,9,9,4,10,1,9,8,10,10,10,9,8,5,2,4,1,5,4,2,4,3,1,3,3,4,6,6,6,7,6,2,5,1,1,5,5,4,2,1,1,4,4,5,4,5,"In the question you asked how many people other than myself live with me. The correct answer would be 0, which was not a choice so I was forced to choose 1 which is inaccurate since I live alone."
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Part time,,69,Somewhat,1,3,8,6,8,1,8,8,9,8,8,7,3,5,9,1,10,1,9,9,9,8,9,8,9,4,2,5,1,3,4,2,4,2,1,4,1,2,5,6,5,6,6,5,3,4,2,2,2,3,3,2,2,3,4,4,4,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,63,,1,2,2,1,1,7,3,4,7,8,1,1,4,3,2,5,8,8,0,5,9,8,8,4,3,2,5,1,5,2,2,3,3,4,2,1,3,2,6,7,2,3,2,5,4,3,4,4,1,1,4,5,2,1,4,4,2,2,
